phase,model,model_slug,question_id,question_title,contest_date,platform,difficulty,samples,correct_samples,questions_with_any_correct_sample,pass_at_1,pass_at_5,generation_duration_seconds
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc305_c,Snuke the Cookie Picker,2023-06-10T00:00:00,atcoder,medium,1,1,1,1.0,,16.84855234099814
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc305_d,Sleep Log,2023-06-10T00:00:00,atcoder,hard,1,0,0,0.0,,22.096873374001007
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc305_e,Art Gallery on Graph,2023-06-10T00:00:00,atcoder,hard,1,0,0,0.0,,19.058680414000264
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc306_a,Echo,2023-06-17T00:00:00,atcoder,easy,1,1,1,1.0,,1.2149289539993333
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc306_b,Base 2,2023-06-17T00:00:00,atcoder,easy,1,1,1,1.0,,9.894421802997385
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc306_c,Centers,2023-06-17T00:00:00,atcoder,medium,1,1,1,1.0,,6.373812313999224
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc306_d,Poisonous Full,2023-06-17T00:00:00,atcoder,medium,1,1,1,1.0,,24.415888823001296
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc306_e,Best Performances,2023-06-17T00:00:00,atcoder,hard,1,0,0,0.0,,46.502304361001734
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc307_a,Weekly Records,2023-06-24T00:00:00,atcoder,easy,1,1,1,1.0,,2.92841030999989
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc307_b,racecar,2023-06-24T00:00:00,atcoder,easy,1,1,1,1.0,,2.9651359419985965
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc307_c,Ideal Sheet,2023-06-24T00:00:00,atcoder,medium,1,0,0,0.0,,46.35639422999884
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc307_d,Mismatched Parentheses,2023-06-24T00:00:00,atcoder,medium,1,0,0,0.0,,45.68565592599771
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc307_e,Distinct Adjacent,2023-06-24T00:00:00,atcoder,hard,1,1,1,1.0,,17.75513249099822
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc308_a,New Scheme,2023-07-01T00:00:00,atcoder,easy,1,1,1,1.0,,3.476655465998192
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc308_b,Default Price,2023-07-01T00:00:00,atcoder,easy,1,1,1,1.0,,4.1644971770001575
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc308_c,Standings,2023-07-01T00:00:00,atcoder,medium,1,0,0,0.0,,4.156902396000078
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc308_d,Snuke Maze,2023-07-01T00:00:00,atcoder,medium,1,1,1,1.0,,21.806979138000315
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc308_e,MEX,2023-07-01T00:00:00,atcoder,hard,1,0,0,0.0,,28.997340173998964
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc308_f,Vouchers,2023-07-01T00:00:00,atcoder,hard,1,0,0,0.0,,45.80842968900106
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc309_a,Nine,2023-07-08T00:00:00,atcoder,easy,1,1,1,1.0,,5.095037209997827
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc309_b,Rotate,2023-07-08T00:00:00,atcoder,easy,1,0,0,0.0,,21.883600666998973
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc309_c,Medicine,2023-07-08T00:00:00,atcoder,medium,1,1,1,1.0,,23.48805328600065
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc309_d,Add One Edge,2023-07-08T00:00:00,atcoder,medium,1,0,0,0.0,,28.07120007299818
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc309_e,Family and Insurance,2023-07-08T00:00:00,atcoder,hard,1,0,0,0.0,,44.64786459300012
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc310_a,Order Something Else,2023-07-15T00:00:00,atcoder,easy,1,1,1,1.0,,3.7847838060006325
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc310_b,Strictly Superior,2023-07-15T00:00:00,atcoder,easy,1,1,1,1.0,,17.95677587600221
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc310_c,Reversible,2023-07-15T00:00:00,atcoder,medium,1,1,1,1.0,,2.8413779900001828
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc310_d,Peaceful Teams,2023-07-15T00:00:00,atcoder,medium,1,0,0,0.0,,17.383071328997175
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc310_e,NAND repeatedly,2023-07-15T00:00:00,atcoder,hard,1,1,1,1.0,,44.61427153600016
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc310_f,Make 10 Again,2023-07-15T00:00:00,atcoder,hard,1,0,0,0.0,,28.64668301200072
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc311_a,First ABC,2023-07-22T00:00:00,atcoder,easy,1,1,1,1.0,,4.221213994998834
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc311_b,Vacation Together,2023-07-22T00:00:00,atcoder,easy,1,0,0,0.0,,6.105104363999999
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc311_c,Find it!,2023-07-22T00:00:00,atcoder,medium,1,0,0,0.0,,20.429695947001164
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc311_d,Grid Ice Floor,2023-07-22T00:00:00,atcoder,medium,1,0,0,0.0,,20.016783456001576
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc311_e,Defect,2023-07-22T00:00:00,atcoder,hard,1,1,1,1.0,,18.9854114439986
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc312_a,Chord,2023-07-29T00:00:00,atcoder,easy,1,1,1,1.0,,1.6355001640004048
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc312_b,TaK Code,2023-07-29T00:00:00,atcoder,easy,1,0,0,0.0,,29.042227573001583
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc312_c,Invisible Hand,2023-07-29T00:00:00,atcoder,medium,1,0,0,0.0,,22.698308680999617
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc312_d,Count Bracket Sequences,2023-07-29T00:00:00,atcoder,medium,1,1,1,1.0,,19.87646094700176
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc312_e,Tangency of Cuboids,2023-07-29T00:00:00,atcoder,hard,1,0,0,0.0,,44.84031869699902
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc312_f,Cans and Openers,2023-07-29T00:00:00,atcoder,hard,1,0,0,0.0,,44.82515635099844
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc313_a,To Be Saikyo,2023-08-05T00:00:00,atcoder,easy,1,1,1,1.0,,2.5306563900012407
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc313_b,Who is Saikyo?,2023-08-05T00:00:00,atcoder,medium,1,1,1,1.0,,17.365180533000967
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc313_c,Approximate Equalization 2,2023-08-05T00:00:00,atcoder,medium,1,0,0,0.0,,17.744659302999935
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc314_a,3.14,2023-08-12T00:00:00,atcoder,easy,1,1,1,1.0,,3.18065971300166
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc314_b,Roulette,2023-08-12T00:00:00,atcoder,easy,1,1,1,1.0,,6.675530960001197
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc314_c,Rotate Colored Subsequence,2023-08-12T00:00:00,atcoder,medium,1,0,0,0.0,,45.53597398299826
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc314_d,LOWER,2023-08-12T00:00:00,atcoder,medium,1,0,0,0.0,,4.7719920730014564
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc314_e,Roulettes,2023-08-12T00:00:00,atcoder,hard,1,0,0,0.0,,33.83528126999954
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc314_f,A Certain Game,2023-08-12T00:00:00,atcoder,hard,1,0,0,0.0,,45.613127276999876
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc315_a,tcdr,2023-08-19T00:00:00,atcoder,easy,1,1,1,1.0,,1.3958069789987348
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc315_b,The Middle Day,2023-08-19T00:00:00,atcoder,easy,1,1,1,1.0,,2.917194018002192
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc315_c,Flavors,2023-08-19T00:00:00,atcoder,medium,1,0,0,0.0,,20.234637760000624
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc315_d,Magical Cookies,2023-08-19T00:00:00,atcoder,medium,1,0,0,0.0,,22.59686989400143
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc315_e,Prerequisites,2023-08-19T00:00:00,atcoder,hard,1,0,0,0.0,,45.06254807300138
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc315_f,Shortcuts,2023-08-19T00:00:00,atcoder,hard,1,0,0,0.0,,31.970381612998608
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc318_a,Full Moon,2023-09-02T00:00:00,atcoder,easy,1,1,1,1.0,,14.262395793997712
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc318_b,Overlapping sheets,2023-09-02T00:00:00,atcoder,easy,1,1,1,1.0,,23.18590757199854
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc318_c,Blue Spring,2023-09-02T00:00:00,atcoder,medium,1,0,0,0.0,,44.25228423600129
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc318_d,General Weighted Max Matching,2023-09-02T00:00:00,atcoder,medium,1,0,0,0.0,,23.534208488999866
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc318_e,Sandwiches,2023-09-02T00:00:00,atcoder,hard,1,0,0,0.0,,44.835833041001024
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc319_b,Measure,2023-09-09T00:00:00,atcoder,easy,1,1,1,1.0,,3.4675142129999585
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc319_c,False Hope,2023-09-09T00:00:00,atcoder,medium,1,0,0,0.0,,45.16329985699849
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc319_d,Minimum Width,2023-09-09T00:00:00,atcoder,medium,1,0,0,0.0,,19.74646119099998
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc319_e,Bus Stops,2023-09-09T00:00:00,atcoder,hard,1,0,0,0.0,,45.68952433100276
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc320_a,Leyland Number,2023-09-16T00:00:00,atcoder,easy,1,1,1,1.0,,0.9312525070017728
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc320_b,Longest Palindrome,2023-09-16T00:00:00,atcoder,easy,1,1,1,1.0,,5.107474388998526
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc320_c,Slot Strategy 2 (Easy),2023-09-16T00:00:00,atcoder,medium,1,0,0,0.0,,34.141411136002716
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc320_d,Relative Position,2023-09-16T00:00:00,atcoder,medium,1,0,0,0.0,,25.532500503999472
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc320_e,Somen Nagashi,2023-09-16T00:00:00,atcoder,hard,1,0,0,0.0,,22.37136846700014
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc321_a,321,2023-09-23T00:00:00,atcoder,easy,1,1,1,1.0,,2.0224370729993097
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc321_b,Cutoff,2023-09-23T00:00:00,atcoder,easy,1,0,0,0.0,,43.33236150399898
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc321_c,321,2023-09-23T00:00:00,atcoder,medium,1,0,0,0.0,,45.15067780800018
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc321_d,Set Menu,2023-09-23T00:00:00,atcoder,medium,1,1,1,1.0,,24.254492620999372
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc321_e,Complete Binary Tree,2023-09-23T00:00:00,atcoder,hard,1,0,0,0.0,,45.36220030000186
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc322_a,First ABC 2,2023-09-30T00:00:00,atcoder,easy,1,1,1,1.0,,2.6266114089994517
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc322_b,Prefix and Suffix,2023-09-30T00:00:00,atcoder,easy,1,1,1,1.0,,3.608216753000306
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc322_c,Festival,2023-09-30T00:00:00,atcoder,medium,1,0,0,0.0,,6.824381588998222
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc322_d,Polyomino,2023-09-30T00:00:00,atcoder,medium,1,0,0,0.0,,29.27884353400077
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc322_e,Product Development,2023-09-30T00:00:00,atcoder,hard,1,0,0,0.0,,26.259583449002093
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc323_a,Weak Beats,2023-10-07T00:00:00,atcoder,easy,1,1,1,1.0,,2.5597878030021093
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc323_b,Round,2023-10-07T00:00:00,atcoder,easy,1,1,1,1.0,,3.51926401899982
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc323_c,World Tour Finals,2023-10-07T00:00:00,atcoder,medium,1,1,1,1.0,,10.331238267001027
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc323_d,Merge Slimes,2023-10-07T00:00:00,atcoder,hard,1,0,0,0.0,,45.50865936500122
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc323_e,Playlist,2023-10-07T00:00:00,atcoder,hard,1,0,0,0.0,,45.96460554299847
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc324_a,Same,2023-10-14T00:00:00,atcoder,easy,1,1,1,1.0,,1.4242397060006624
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc324_b,3,2023-10-14T00:00:00,atcoder,easy,1,1,1,1.0,,4.923711341998569
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc324_c,Error Correction,2023-10-14T00:00:00,atcoder,medium,1,0,0,0.0,,45.84969100200033
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc324_d,Square Permutation,2023-10-14T00:00:00,atcoder,hard,1,0,0,0.0,,17.220532278002793
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc324_e,Joint Two Strings,2023-10-14T00:00:00,atcoder,hard,1,0,0,0.0,,27.393802073002007
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc324_f,Beautiful Path,2023-10-14T00:00:00,atcoder,hard,1,0,0,0.0,,26.472862024998904
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc325_a,Takahashi san,2023-10-21T00:00:00,atcoder,easy,1,1,1,1.0,,0.7854706770012854
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc325_b,World Meeting,2023-10-21T00:00:00,atcoder,medium,1,0,0,0.0,,17.85614264600008
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc325_c,Sensors,2023-10-21T00:00:00,atcoder,medium,1,1,1,1.0,,17.88497358799941
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc325_d,Printing Machine,2023-10-21T00:00:00,atcoder,hard,1,0,0,0.0,,17.19813969200186
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc325_e,"Our clients, please wait a moment",2023-10-21T00:00:00,atcoder,hard,1,0,0,0.0,,28.79481444799967
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc325_f,Sensor Optimization Dilemma,2023-10-21T00:00:00,atcoder,hard,1,0,0,0.0,,45.99394195899731
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc326_a,2UP3DOWN,2023-10-28T00:00:00,atcoder,easy,1,0,0,0.0,,1.4019172040025296
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc326_b,326,2023-10-28T00:00:00,atcoder,easy,1,1,1,1.0,,3.184292892998201
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc326_c,Peak,2023-10-28T00:00:00,atcoder,medium,1,1,1,1.0,,14.743829710001592
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc326_d,ABC Puzzle,2023-10-28T00:00:00,atcoder,hard,1,0,0,0.0,,46.35926686200037
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc326_e,"Revenge of ""The Salary of AtCoder Inc.""",2023-10-28T00:00:00,atcoder,hard,1,1,1,1.0,,40.97732733700104
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc327_a,ab,2023-11-04T00:00:00,atcoder,easy,1,1,1,1.0,,2.2849032179983624
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc327_b,A^A,2023-11-04T00:00:00,atcoder,easy,1,0,0,0.0,,15.7584717810023
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc327_c,Number Place,2023-11-04T00:00:00,atcoder,medium,1,1,1,1.0,,6.023101122002117
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc327_d,Good Tuple Problem,2023-11-04T00:00:00,atcoder,medium,1,1,1,1.0,,16.681263340997248
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc327_e,Maximize Rating,2023-11-04T00:00:00,atcoder,hard,1,0,0,0.0,,24.018537378000474
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc328_a,Not Too Hard,2023-11-11T00:00:00,atcoder,easy,1,1,1,1.0,,2.2121496950021537
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc328_b,11/11,2023-11-11T00:00:00,atcoder,easy,1,0,0,0.0,,4.083020103000308
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc328_c,Consecutive,2023-11-11T00:00:00,atcoder,medium,1,1,1,1.0,,16.11119796099956
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc328_d,Take ABC,2023-11-11T00:00:00,atcoder,hard,1,0,0,0.0,,1.486917813999753
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc328_e,Modulo MST,2023-11-11T00:00:00,atcoder,hard,1,1,1,1.0,,20.636301586000627
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc329_a,Spread,2023-11-18T00:00:00,atcoder,easy,1,1,1,1.0,,0.7148235860004206
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc329_b,Next,2023-11-18T00:00:00,atcoder,easy,1,1,1,1.0,,2.3267771750033717
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc329_c,Count xxx,2023-11-18T00:00:00,atcoder,medium,1,0,0,0.0,,14.098329619999276
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc329_d,Election Quick Report,2023-11-18T00:00:00,atcoder,medium,1,1,1,1.0,,16.37652113400327
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc329_e,Stamp,2023-11-18T00:00:00,atcoder,hard,1,0,0,0.0,,46.04988588199922
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc329_f,Colored Ball,2023-11-18T00:00:00,atcoder,hard,1,0,0,0.0,,20.681027757000265
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc330_a,Counting Passes,2023-11-25T00:00:00,atcoder,easy,1,1,1,1.0,,2.277143437000632
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc330_b,Minimize Abs 1,2023-11-25T00:00:00,atcoder,easy,1,0,0,0.0,,20.691245541998796
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc330_c,Minimize Abs 2,2023-11-25T00:00:00,atcoder,medium,1,0,0,0.0,,22.138156343000446
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc330_d,Counting Ls,2023-11-25T00:00:00,atcoder,medium,1,1,1,1.0,,21.33069592800166
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc330_e,Mex and Update,2023-11-25T00:00:00,atcoder,hard,1,0,0,0.0,,20.668818553000165
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc331_a,Tomorrow,2023-12-02T00:00:00,atcoder,easy,1,1,1,1.0,,2.418428474000393
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc331_b,Buy One Carton of Milk,2023-12-02T00:00:00,atcoder,easy,1,0,0,0.0,,19.31380384699878
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc331_c,Sum of Numbers Greater Than Me,2023-12-02T00:00:00,atcoder,medium,1,1,1,1.0,,15.781450809001399
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc331_d,Tile Pattern,2023-12-02T00:00:00,atcoder,hard,1,0,0,0.0,,45.94073115699939
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc331_e,Set Meal,2023-12-02T00:00:00,atcoder,hard,1,0,0,0.0,,19.955747651998536
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc332_a,Online Shopping,2023-12-10T00:00:00,atcoder,easy,1,1,1,1.0,,3.5684352129974286
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc332_b,Glass and Mug,2023-12-10T00:00:00,atcoder,easy,1,1,1,1.0,,2.6530582390005293
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc332_c,T,2023-12-10T00:00:00,atcoder,medium,1,0,0,0.0,,20.547572556002706
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc332_d,Swapping Puzzle,2023-12-10T00:00:00,atcoder,hard,1,0,0,0.0,,46.330562257000565
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc333_a,Three Threes,2023-12-16T00:00:00,atcoder,easy,1,1,1,1.0,,0.7337929730019823
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc333_b,Pentagon,2023-12-16T00:00:00,atcoder,easy,1,1,1,1.0,,17.843217593999725
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc333_c,Repunit Trio,2023-12-16T00:00:00,atcoder,medium,1,1,1,1.0,,17.634499259998847
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc333_d,Erase Leaves,2023-12-16T00:00:00,atcoder,medium,1,0,0,0.0,,16.955326360999607
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc333_e,Takahashi Quest,2023-12-16T00:00:00,atcoder,hard,1,0,0,0.0,,45.887415400000464
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc334_a,Christmas Present,2023-12-23T00:00:00,atcoder,easy,1,1,1,1.0,,1.0941269110007852
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc334_b,Christmas Trees,2023-12-23T00:00:00,atcoder,medium,1,0,0,0.0,,19.80747863900251
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc334_c,Socks 2,2023-12-23T00:00:00,atcoder,medium,1,0,0,0.0,,44.99773991600159
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc334_d,Reindeer and Sleigh,2023-12-23T00:00:00,atcoder,medium,1,0,0,0.0,,17.22285831499903
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc334_e,Christmas Color Grid 1,2023-12-23T00:00:00,atcoder,hard,1,0,0,0.0,,29.924328487999446
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc335_a,202<s>3</s>,2024-01-06T00:00:00,atcoder,easy,1,1,1,1.0,,1.3256000149995089
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc335_b,Tetrahedral Number,2024-01-06T00:00:00,atcoder,easy,1,1,1,1.0,,2.080494252997596
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc335_c,Loong Tracking,2024-01-06T00:00:00,atcoder,medium,1,0,0,0.0,,44.708371793996776
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc335_d,Loong and Takahashi,2024-01-06T00:00:00,atcoder,medium,1,0,0,0.0,,19.53373323699998
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc336_a,Long Loong,2024-01-14T00:00:00,atcoder,easy,1,1,1,1.0,,0.9603093599980639
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc336_b,CTZ,2024-01-14T00:00:00,atcoder,easy,1,1,1,1.0,,15.546301796999614
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc336_c,Even Digits,2024-01-14T00:00:00,atcoder,medium,1,0,0,0.0,,24.34506234499713
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc336_d,Pyramid,2024-01-14T00:00:00,atcoder,medium,1,0,0,0.0,,21.46185755099941
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc337_a,Scoreboard,2024-01-20T00:00:00,atcoder,easy,1,1,1,1.0,,3.5286146239996015
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc337_b,Extended ABC,2024-01-20T00:00:00,atcoder,easy,1,0,0,0.0,,8.329603651996877
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc337_c,Lining Up 2,2024-01-20T00:00:00,atcoder,medium,1,0,0,0.0,,15.060776391001127
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc337_d,Cheating Gomoku Narabe,2024-01-20T00:00:00,atcoder,medium,1,0,0,0.0,,18.442488610999135
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc337_e,Bad Juice,2024-01-20T00:00:00,atcoder,hard,1,0,0,0.0,,18.12899957800255
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc338_a,Capitalized?,2024-01-27T00:00:00,atcoder,easy,1,1,1,1.0,,1.9263134150023689
benchmark,ollama/devstral-small-2:latest,ollama_devstral-small-2_latest,abc338_b,Frequency,2024-01-27T00:00:00,atcoder,easy,1,1,1,1.0,,2.3256822010007454
